text,label
"Alors toujours vu comme un gros dur sans cœur capable de dézinguer du méchant à tout va, Clint Eastwood livre avec ""Honkytonk Man"" un film où il dévoile une certaine sensibilité non seulement en tant que réalisateur (il l'avait déjà fait avec ""Breezy"") mais également en tant qu'acteur. Il incarne ici Red Stovall, chanteur atteint de tuberculose dans l'Amérique des années 30. Accompagné de son neveu, Red part à Nashville où il va avoir l'occasion de passer une audition pour enregistrer une chanson et passer à la postérité. Avec ce film aux allures de voyage initiatique, Eastwood se montre capable de changer de registre et porte un regard tendre (quoiqu'un peu désenchanté) sur son personnage, haut en couleur. Portrait d'une certaine Amérique telle qu'elle était durant la Dépression, ""Honkytonk Man"" ne manque certainement pas de qualités et met également en scène Kyle Eastwood, le fils de Clint, dans le rôle du neveu admiratif. L'alchimie entre le père et son fils ainsi que la douce mélancolie qui se dégage de l'ensemble ne sont sûrement pas pour rien dans la réussite de ce film très beau.",1
"Début un peu lent, mais une fois les présentations faites ça bouge bien. Le thème musical omniprésent rappelera leur enfance aux plus vieux. Le graphisme est simple mais adapté aux plus jeunes. Ce film a plu mes trois enfants de 3, 10 et 13 ans, les 2 plus grandes étant musiciennes.",1
"Il est fort dommage que, malgré la malsainité et la violence des sujets abordés, 8mm ne m'ait pas davantage percuté, je l'oublierai vite je pense. La faute à quoi ? La famille, inutile ; Nicolas Cage, peu expressif ; l'absence globale d'éléments marquants (trop descriptif).",0
"J'avais trouvé très intéressant et original le précédent film de Keiichi Hara, Colorful. Je m'attendais donc à être enthousiasmé par Miss Hokuzai, porté par une critique très favorable. Malheureusement, le film m'a paru un peu creux, malgré des qualités esthétiques et une sensibilité indéniables. Je regrette de ne pas en apprendre plus sur la vie et la personnalité du peintre Hokusai, sur le marché de l'art de l'époque, sur l'environnement sociologique et politique du Japon du XIXème siècle. L'ambiance du film est fort jolie, mais les péripéties contées dépassent pour moi - certes de justesse - les limites du bon goût en matière de sensiblerie (la petite soeur) et se maintiennent en-deça de ce que j'aurais souhaité sur d'autres sujets (l'industrie de la confection des dessins érotiques par exemple). Si Miss Hokusai ménage de beaux moments de féerie (le tableau des enfers, la courtisane dont l'esprit s'évade), son contenu reste un peu fade et convenu. Pour les fans d'anime le film est bien sûr immanquable, pour les autres cela dépendra de leur humeur du jour et de leur sensibilité aux parti-pris de Keiichi Hara, résolument orientés vers l'expression de sensations pures plutôt que vers un contenu informatif.",0
Il y a une chose que j'ai adorée par dessus tout dans ce film effrayant d'ennui : sa durée ! 1h10 ! oui 1h & 10 min vous avez bien lu ! En l'espace de 10 min tout est déjà dit ou pas : on ne saura rien de ces personnages & de leur motivation passionnante (ranger les cartons dans le garage par ex: suspense....). & puis le titre aussi : quel rapport ? Comprenne qui pourra....,0
le film le plus humaniste depuis elephant man.,1
"Pardon, n. m. : action de tenir une action ou une parole comme nulle, non avenue, renoncer à une quelconque forme de vengeance. Parce que Maïwenne, définitivement.",1
"Avec ""Contact"", Robert Zemeckis réalise ici sans aucun doute l'un de ses meilleurs films. Le scénario est travaillé, les situations tendues, les suspense toujours maintenu... que demander de plus. Qui plus est, le casting est est tout simplement formidable, avec en point d'orgue, une Joddie Foster, merveilleuse.",1
Une excellente adaptation du dessin-animé. L'histoire comporte des rebondissements et des surprises sans dévier et en restant claire . Le scénario est très bon . Les acteurs sont convaincant . Ce n'est pas un film que pour les enfants mais pour tous .,1
"Super nul : Histoire : pas d'histoire Dialogue : ultra pauvre Acteur : ca fait honte Musique : super bof Décor : un pizzeria un salon et un jardin Cadrage : mais comment fait il pour couper toutes les têtes ce réalisateur Scénario : idem tout le reste En version francaise, le doublage est au niveau du film Donc, si vous trouvez ce film dans un rayon, fuyez le même à 3 euros c'est du vol (je me suis fait avoir).",0
Ok les actrices sont excellentes. Mais rien d'autre. Nul,0
"J'ai hésité entre 2 et 3 étoiles, mais en fait je suis allée voir un film qui fait peur et il fait réellement peur ! Je ne comprends pas pourquoi il n'est pas interdit aux moins de 12 ans d'autant que la morale est glauque. Les citiques sont sévères à mon avis, on ne s'ennuie pas et les scènes qui font peur ne préviennent pas. Bien sûr, ça n'a pas la consistance du ""Cercle"". Mais c'est bien stressant quand on est seul dans la salle !",1
Super film du début à la fin on passe par toutes les émotions et pas le temps de s ennuyer,1
"Vous croyez qu'Ingmar Bergman réalisant un thriller d'espionnage ne peut être possible que dans le domaine de la science-fiction ??? En ben, détrompez-vous car il y a ce film qui prouve le contraire. Le réalisateur n'a pas été très tendre avec cette oeuvre en disant que c'est le seul film qu'il a tourné pour le pognon, qui lui file trop la honte, que c'est le plus mauvais film de sa carrière et qu'il a interdit à quiconque de le regarder (désolé mais je n'ai pas respecter cette interdiction comme vous pouvez le voir !!!). Ce n'est pas un bon film mais plus à cause de la mauvaise volonté visible qu'à mis le réalisateur à le faire qu'à cause de l'histoire elle-même. Parce qu'avec un peu d'effort, il y aurait pu avoir quelque chose de très bon. D'autant plus que Signe Hasso est une belle actrice charismatique donc capable de porter ce genre de film sans problème et qu'il y a quelques bonnes idées comme la réunion des espions dans l'arrière d'un cinéma avec comme bruit de fond un dessin animé avec Donald Duck, la séance de torture sur le méchant de l'histoire qui s'il avait eu plus de consistance aurait pu donner une empathie troublante envers lui du spectateur, ou encore le trait d'humour cynique quand la protagoniste demande tranquillement à son mari comment il a eu une cicatrice avant de le zigouiller, enfin des trucs comme cela intéressants... Dommage donc que la mise en scène soit un peu plate, que les personnages manquent d'épaisseur et que la trame soit un peu incompréhensible. Hitchcock aurait pu faire un carnage (dans le bon sens du terme !!!) avec ça.",0
"Grande déception pour ce film avec James Cagney. On ne reconnait pas l'acteur ici, pas d'intérêt pour le scénario...",0
"Le film contient quelques animosités dans le monde imaginaire, mais elle ne sont pas attachantes et les descriptions sont assez mous, il ne se passe pas grand chose et on aurait préféré plus d'actions. Les acteurs jouent mal. Une idée qui aurait pu être beaucoup plus aboutir et être plus passionnante comme l'histoire dans le monde réel aurait du être plus troublant.",0
"Merveilleux film qui nous balance entre émerveillement, tristesse et comédie. J'ai passé un magnifique moment avec Leïla Bakhti et Biyouna que j'ai trouvées grandioses.",1
"Toutes les interrogations que posent le voyage sont évoquées dans ce road-movie qui se déroule en Afrique. A partir longtemps, prend on le risque de se perdre ? Sans identifier les raisons du départ, trouve-t-on des raisons de revenir ? Le personnage principal est envoutant, plein d’énergie, parfois tellement qu’il en est exaspérant. Son insouciance et son imprudence force le respect parce qu’ils sont nécessaires a l’accomplissement de ses rêves d’aventure. L’ivresse de ses pérégrinations nous gagne peu à peu et on finit par l’envier même en connaissant le dénouement funeste dès le début du film. Et c’est là une belle idée du tuer dans l’œuf toute forme de suspens, ce qui permet de transformer le spectateur en voyageur errant aux cotés de ce routard enthousiaste. Un souffle supplémentaire de spiritualité aurait fait –pour moi – de ce très bon film un vrai chef-d’œuvre.",1
"Un excellent film, très rafraichissant, avec 2 acteurs exceptionnels au sommet de leur art. A voir absolument.",1
Le réalisateur de l'Emmerdeur réinvente le mythe du vampire. Christopher Lee interprète pour la dernière fois son rôle d'immortel. Gérard Jungot joue un rôle secondaire très marrant. Le tournage s'est déroulé en France. Bernard Menez est hilarant dans ce pastiche parodiant la maison Hammer .,1
Ca mérite meme pas de passer un jeudi après midi sur M6.Humour pour consanguins.,0
"Une histoire passionnante en elle même mais un film plat et pas très intéressent néanmoins, dommage.",0
"J'ai souffert. Deux heures trente d'ennui, ce film est émaillé de silences et de longs plans dont l'intérêt n'est pas évident. Pour faire ressentir la souffrance d'un personnage, nul besoin de le montrer trois heures en train de fixer le ciel. Oui les images sont belles, de même que la musique, oui l'opposition ville-campagne et tout ce qu'elle symbolise est une bonne trouvaille, oui l'histoire racontée est forte. Mais de là à se branler la nouille sur le génie du réalisateur non, non et non. Même la fin du film, que l'on devine dès le passage de la lettre, m'a déçu. J'avais presque envie de rire, pathétique quand même par rapport à l'histoire contée. Dire que je n'ai pas été touché par la ""grâce"" de ce film est un doux euphémisme.",0
"Ça y est, c'est fini, la saga n'a plus rien d'effrayant ! Et pourtant, malgré le manque de tension flagrant – on a du mal à croire que ""Alien – Le Huitième Passager"" était un film d'épouvante – , ""Alien – La Résurrection"" est peut-être le meilleur de la franchise après celui de Scott. David Fincher avait réalisé un thriller mystico-religieux et montré les limites de la capacité du Xénomorphe à faire trembler les spectateurs ; pour lui succéder, Jean-Pierre Jeunet tourne une comédie macabre qui a le mérite de ne pas tomber dans l'auto-parodie. Et on rit de cet humour noir omniprésent, relayé par des acteurs épatants tels Brad Dourif, Ron Perlman, Dominique Pinon ou encore J. E. Freeman. Car voici la force du film : être parvenu à recréer une équipe aussi sympathique et attachante que dans le premier volet. Alors certes, ce n'est pas le final parfait et on espère encore un ""Alien 5"" en parallèle à la suite de ""Prometheus"", mais on peut encore une fois constater que la grâce a touché la franchise.",1
